signup_country_code,marketing_channel_id,signup_platform,gender,is_paid_channel,subscription_date,net_revenue,subscription_count
US,,ios,female,false,2016-11-24,20.993,6
MX,2,ios,female,true,2016-11-30,104.979,6
TW,1,android,female,false,2016-12-27,0,1
ES,18,android,female,true,2017-01-02,0,3
DO,2,ios,male,true,2017-01-03,0,6
AU,1,android,male,false,2017-01-16,42.026573587886915,2
US,4,ios,female,true,2016-10-22,20.993,4
CA,3,ios,male,true,2016-11-27,0,3
CL,1,ios,male,false,2016-12-04,62.986,2
BE,1,ios,female,false,2016-12-10,62.986,2
US,13,ios,female,false,2016-12-21,0,1
KW,2,ios,male,true,2016-12-25,0,3
NL,2,ios,female,true,2016-12-27,41.993,2
NZ,1,android,male,false,2017-01-13,0,1
AU,9,ios,female,true,2017-01-27,20.993,1
CH,18,android,male,true,2017-01-28,38.82821943601133,1
BR,1,ios,male,false,2016-11-14,0,1
NL,,ios,female,false,2016-12-11,0,2
SA,18,android,female,true,2016-11-18,0,3
SG,1,ios,female,false,2016-10-08,0,1
AU,1,ios,female,false,2016-10-27,83.979,5
CH,,ios,male,false,2016-10-28,0,1
AU,18,android,male,true,2016-12-03,0,1
US,3,ios,female,true,2016-11-05,0,2
ES,1,ios,female,false,2016-12-08,0,3
CR,13,ios,male,false,2017-01-15,0,2
PR,1,android,male,false,2017-01-26,0,1
RU,1,ios,male,false,2016-10-10,0,2
KW,1,android,female,false,2016-11-22,0,2
US,4,ios,female,true,2016-12-02,419.923,25
ES,1,ios,male,false,2016-12-30,41.993,3
US,4,ios,male,true,2016-10-20,83.986,6
CA,18,android,male,true,2016-10-27,28.48516451390371,3
PE,2,ios,female,true,2016-11-12,0,2
BR,1,ios,female,false,2016-11-27,0,1
IL,2,ios,female,true,2016-11-28,41.993,4
IL,1,ios,male,false,2016-12-30,41.993,1
MX,,android,female,false,2017-01-02,62.85643662408761,2
IN,18,android,female,true,2017-01-04,0,1
CA,6,ios,female,true,2017-01-27,41.993,2
AU,1,android,female,false,2016-11-12,40.919168948252505,2
US,13,android,male,false,2016-11-15,0,2
JM,2,ios,male,true,2016-11-17,0,1
GB,1,ios,male,false,2016-11-18,41.993,2
RE,1,ios,female,false,2016-11-20,41.993,1
DE,1,ios,female,false,2016-12-26,62.986,4
CO,2,android,female,true,2017-01-17,58.02,1
FR,1,android,male,false,2017-01-07,0,2
US,3,android,female,true,2017-01-08,0,2
PL,1,ios,female,false,2017-01-09,0,2
MX,13,android,female,false,2017-01-13,32.08585521108266,1
SA,2,ios,female,true,2016-10-23,20.993,1
CA,1,ios,female,false,2016-11-04,125.979,5
CA,1,ios,female,false,2016-11-23,41.993,2
CA,,ios,male,false,2016-11-29,0,1
MX,2,ios,female,true,2016-12-16,0,1
JP,2,ios,female,true,2017-01-13,41.993,2
PR,1,ios,female,false,2016-10-15,41.993,1
AR,1,android,male,false,2017-01-29,0,1
AR,18,android,male,true,2017-01-29,0,1
SG,18,ios,female,true,2016-11-30,0,2
GB,,android,male,false,2017-01-04,0,3
CO,2,ios,female,true,2016-10-01,20.993,2
PY,2,android,female,true,2016-10-02,0,1
AU,,ios,female,false,2016-10-02,83.986,2
IS,18,ios,female,true,2016-10-09,0,1
MX,2,android,female,true,2016-11-04,0,2
CA,18,android,male,true,2016-11-17,0,1
AR,2,ios,female,true,2016-11-20,0,3
IL,12,ios,male,false,2016-11-26,27.993,1
VN,,ios,male,false,2017-01-07,83.993,1
CN,1,ios,male,false,2017-01-19,0,1
AR,18,android,female,true,2017-01-30,0,1
FI,1,ios,female,false,2017-01-31,41.993,1
AR,2,ios,female,true,2016-10-19,41.993,2
BR,1,android,female,false,2016-11-28,0,1
CH,,ios,female,false,2016-12-07,0,1
QA,18,android,male,true,2017-01-03,20.503957134737004,1
AU,2,android,male,true,2016-10-14,0,1
SA,1,android,male,false,2016-11-14,0,1
AU,18,android,female,true,2016-12-01,0,2
PE,2,ios,female,true,2016-12-19,0,1
AR,,ios,male,false,2016-12-22,0,1
CO,2,ios,male,true,2016-12-25,41.993,3
AT,2,android,female,true,2017-01-03,0,1
CR,1,ios,male,false,2017-01-12,0,1
SE,1,ios,male,false,2017-01-17,0,1
SA,4,ios,male,true,2017-01-20,20.993,1
IN,1,ios,male,false,2017-01-29,0,2
GB,18,android,female,true,2016-10-02,0,4
PE,2,android,female,true,2016-10-10,0,1
AR,,android,female,false,2017-01-03,0,1
IM,2,ios,male,true,2017-01-06,0,1
GF,2,ios,female,true,2017-01-15,83.986,2
CL,1,ios,male,false,2017-01-22,125.979,7
RE,1,ios,male,false,2017-01-03,42,1
CH,2,android,female,true,2016-11-09,20.69399869605822,2
CA,,android,male,false,2016-11-13,39.082453392546284,1
ES,2,android,male,true,2016-11-17,0,1
AT,13,android,male,false,2016-12-03,17.066666666666666,1
MX,1,android,male,false,2016-12-11,0,1
CH,,android,male,false,2017-01-11,78.20448431431771,2
FR,,android,male,false,2016-10-02,0,1
SG,2,ios,male,true,2016-10-11,0,1
SA,1,ios,female,false,2016-10-22,42,3
HN,2,ios,female,true,2016-11-16,0,1
FR,6,ios,male,true,2016-12-29,0,2
BR,2,ios,female,true,2017-01-06,41.993,1
PE,,ios,male,false,2017-01-12,41.993,1
SG,2,ios,male,true,2017-01-23,41.993,1
BJ,1,ios,female,false,2016-10-01,0,1
DO,2,android,female,true,2016-10-01,0,1
AU,1,ios,male,false,2016-10-28,83.986,2
CL,1,ios,female,false,2016-11-23,48.986,5
AU,,ios,female,false,2016-12-21,0,1
AE,2,ios,male,true,2017-01-21,0,1
CO,1,android,female,false,2016-10-03,58.02,1
JM,18,ios,male,true,2016-11-04,0,1
FR,1,android,male,false,2016-11-24,44.594258888225966,3
GR,2,ios,male,true,2017-01-27,0,1
NO,18,android,male,true,2016-12-04,0,1
MX,2,ios,female,true,2017-01-27,42,5
MX,1,android,male,false,2016-12-30,0,3
DE,18,android,female,true,2017-01-03,0,2
NZ,2,ios,female,true,2017-01-11,0,5
GT,2,ios,male,true,2016-10-20,41.993,1
CA,3,android,male,true,2016-11-16,0,1
AR,1,android,female,false,2016-12-14,42,1
DK,,ios,male,false,2017-01-02,0,1
BR,,ios,female,false,2017-01-15,0,1
FR,6,ios,female,true,2017-01-16,41.993,2
US,12,ios,male,false,2017-01-27,0,3
CA,6,ios,female,true,2016-10-23,0,2
CO,2,ios,male,true,2016-11-15,41.993,1
PE,2,android,female,true,2016-11-17,0,1
CH,18,android,female,true,2016-11-19,0,1
VE,2,android,female,true,2016-11-27,42,1
AR,1,ios,male,false,2016-11-26,41.993,1
CH,2,ios,female,true,2016-11-28,146.972,4
CA,6,android,female,true,2016-12-17,0,1
CO,9,ios,male,true,2017-01-02,0,1
DE,1,android,male,false,2017-01-11,0,2
AU,1,android,female,false,2016-11-13,58.02,1
PY,2,ios,male,true,2016-11-27,27.993,1
DO,2,ios,male,true,2016-12-28,41.993,1
PH,1,ios,female,false,2016-10-17,41.993,1
US,1,android,male,false,2016-10-31,168,8
CA,1,ios,male,false,2016-11-01,41.993,3
DE,1,ios,female,false,2016-11-07,83.986,6
AU,2,ios,female,true,2017-01-18,83.986,2
DK,,ios,male,false,2017-01-30,42,1
GB,18,ios,female,true,2016-10-30,62.992999999999995,2
BS,2,android,male,true,2016-12-28,0,1
US,18,ios,female,true,2016-10-22,83.993,2
AE,2,android,female,true,2016-10-10,41.92420133290755,1
AU,1,ios,male,false,2016-10-15,0,3
VE,2,ios,male,true,2016-10-30,41.993,1
GB,13,android,female,false,2017-01-02,0,2
LU,,ios,female,false,2017-01-05,0,1
ZA,2,ios,male,true,2017-01-27,0,1
CL,1,ios,female,false,2017-01-29,41.993,2
MX,1,ios,female,false,2016-10-27,0,1
AR,12,android,female,false,2016-12-05,0,1
GB,2,android,female,true,2016-12-31,61.72094218236816,6
BR,1,ios,female,false,2017-01-14,62.986,2
GB,1,android,female,false,2016-10-10,0,1
IL,2,ios,female,true,2016-11-26,0,3
PR,2,ios,male,true,2016-12-10,0,1
SA,1,ios,male,false,2017-01-20,0,1
AU,,ios,female,false,2016-10-12,20.993,3
IT,1,ios,female,false,2016-11-04,0,1
HT,2,ios,female,true,2016-11-18,0,1
US,9,ios,female,true,2016-11-26,41.993,1
AU,1,ios,female,false,2016-12-25,83.986,4
AE,2,ios,male,true,2016-12-30,146.972,7
ZA,1,ios,female,false,2017-01-13,83.986,2
GR,1,ios,male,false,2017-01-15,0,2
MM,1,android,female,false,2016-11-19,58.02,1
DE,2,android,female,true,2016-10-11,34.34685925385012,3
MX,18,android,female,true,2016-10-31,0,1
CA,6,ios,female,true,2016-12-14,61.123000000000005,3
AR,18,android,male,true,2017-01-04,42,3
IE,18,android,female,true,2017-01-04,33.20545937589881,1
SE,2,ios,female,true,2017-01-10,41.993,2
DK,2,ios,male,true,2016-12-28,0,2
GB,1,ios,male,false,2017-01-02,125.979,15
AU,18,ios,female,true,2017-01-06,0,3
US,13,android,female,false,2017-01-10,42,3
ES,,ios,female,false,2017-01-19,41.993,8
AE,18,ios,male,true,2017-01-28,20.993,1
CH,2,ios,female,true,2017-01-29,125.979,7
FR,,ios,male,false,2017-01-31,251.96499999999995,8
GB,,android,female,false,2017-01-06,0,2
DE,2,android,male,true,2016-10-21,0,1
AU,2,android,male,true,2016-10-31,142.08399011717333,5
CH,,ios,male,false,2016-11-12,0,1
US,,android,male,false,2016-11-17,0,2
CO,1,ios,female,false,2016-12-02,41.993,2
US,6,ios,male,true,2016-12-08,41.993,4
CL,1,ios,female,false,2017-01-02,209.965,6
GR,2,ios,female,true,2017-01-06,0,1
US,13,ios,female,false,2017-01-21,20.993,3
BE,2,ios,male,true,2017-01-17,41.993,4
GB,1,android,male,false,2017-01-22,119.2395792055638,4
UY,2,ios,male,true,2016-10-17,41.993,2
FR,1,ios,female,false,2016-10-21,62.986,7
FR,2,android,male,true,2016-10-22,33.9018967778129,2
CH,2,ios,female,true,2016-10-23,42,8
DE,1,android,female,false,2016-10-31,68.91715448863611,6
PR,1,android,female,false,2016-11-08,58.02,1
NZ,,ios,female,false,2016-11-19,0,1
FR,,ios,female,false,2016-11-19,41.993,3
MX,2,android,female,true,2016-11-21,31.59254851926368,3
CA,1,ios,female,false,2016-12-03,83.986,6
US,1,ios,male,false,2016-12-12,371.394,22
US,3,ios,female,true,2016-12-29,83.986,12
US,11,android,female,false,2017-01-02,0,1
SG,2,ios,female,true,2017-01-05,119.443,6
FR,2,ios,male,true,2017-01-21,83.986,3
AU,2,ios,female,true,2016-11-18,41.986,2
AR,2,ios,female,true,2016-10-24,20.993,2
AU,18,android,male,true,2016-11-04,0,1
CH,2,android,male,true,2016-11-06,116.3897755890188,14
US,6,ios,female,true,2016-11-19,83.993,12
AU,1,ios,male,false,2016-11-24,0,1
MX,,ios,male,false,2017-01-02,0,3
AU,1,ios,male,false,2017-01-13,125.979,5
KR,1,ios,female,false,2017-01-18,0,1
ES,18,android,female,true,2017-01-23,0,3
FR,1,ios,male,false,2017-01-29,168.54294666997723,11
FR,12,ios,female,false,2017-01-30,0,1
,,,female,false,2016-12-01,0,2
GB,1,ios,male,false,2016-10-06,20.993,6
GB,1,ios,female,false,2016-10-15,125.979,4
IN,1,ios,female,false,2016-11-07,0,2
CA,18,android,male,true,2016-11-05,0,3
SE,18,ios,male,true,2016-11-07,20.993,1
CH,4,ios,female,true,2016-11-13,20.993,1
US,1,ios,male,false,2016-12-18,209.96499999999995,17
ES,,ios,male,false,2017-01-05,0,2
US,18,ios,female,true,2017-01-13,0,5
CA,1,android,male,false,2017-01-21,39.522827606010075,5
PT,12,ios,male,false,2017-01-22,0,1
CA,,ios,male,false,2017-01-22,20.993,7
AR,1,ios,female,false,2017-01-30,203.429,4
AE,18,ios,male,true,2017-01-21,20.993,1
US,1,ios,male,false,2016-10-19,208.09499999999997,18
CL,2,ios,female,true,2016-11-29,55.986,6
US,18,ios,male,true,2016-12-07,20.993,6
CO,1,ios,male,false,2017-01-22,41.993,4
CA,3,ios,male,true,2017-01-26,125.979,9
BS,18,android,female,true,2016-12-28,42,1
AR,2,ios,female,true,2016-10-14,41.993,3
CA,1,android,female,false,2016-10-14,0,1
CH,1,android,female,false,2016-10-21,0,1
US,18,ios,male,true,2016-12-25,83.986,7
PR,1,ios,female,false,2016-12-30,0,1
SK,1,ios,female,false,2017-01-02,0,1
FR,1,android,female,false,2017-01-16,0,2
US,9,ios,male,true,2017-01-17,125.979,10
BS,1,ios,male,false,2017-01-18,0,1
TW,1,android,male,false,2016-10-24,21.965159817387125,1
US,18,android,female,true,2016-10-21,184.02,9
ID,,ios,female,false,2016-11-25,41.993,1
US,1,android,male,false,2016-11-28,261.00600234985353,18
AR,2,android,male,true,2016-10-18,0,1
CO,1,ios,male,false,2016-10-27,55.986,4
SA,1,ios,female,false,2016-11-16,0,1
AE,12,ios,female,false,2016-12-10,0,1
IN,,ios,female,false,2017-01-05,0,1
DK,1,ios,female,false,2016-11-07,41.993,2
US,18,ios,female,true,2016-11-25,0,3
BR,1,ios,female,false,2016-11-30,0,1
IN,1,ios,female,false,2016-12-10,0,2
NO,18,ios,female,true,2016-12-18,0,1
DO,2,ios,female,true,2017-01-01,0,3
US,18,ios,female,true,2017-01-12,83.979,10
IT,2,ios,male,true,2017-01-23,0,1
ES,,ios,male,false,2017-01-25,42,7
ZA,1,ios,female,false,2017-01-29,41.993,2
LU,2,ios,female,true,2017-01-31,0,2
AU,2,ios,female,true,2017-01-21,41.993,3
AE,1,ios,female,false,2016-10-07,83.98599999999999,3
VE,1,ios,male,false,2016-11-14,41.993,1
NG,1,ios,male,false,2016-11-22,20.993,1
GT,2,ios,male,true,2016-12-02,0,1
MX,,ios,female,false,2016-12-18,0,1
ES,2,android,female,true,2016-12-31,34.12361052905182,7
DE,1,android,female,false,2017-01-05,34.97469151524579,6
BE,,android,female,false,2017-01-10,0,1
ES,,ios,male,false,2017-01-16,41.993,10
AU,,ios,male,false,2017-01-28,41.993,5
US,,android,female,false,2017-01-11,42,8
MX,1,ios,female,false,2016-10-08,41.993,3
OM,18,android,male,true,2016-11-06,41.99300117492675,1
IN,18,ios,female,true,2016-11-04,0,1
ZA,1,ios,female,false,2016-11-22,0,1
CH,1,ios,female,false,2016-11-28,41.993,2
US,6,ios,male,true,2016-12-03,245.422,5
NZ,2,android,female,true,2016-12-28,34.75355154581948,2
RE,2,ios,female,true,2017-01-08,0,3
GB,,ios,female,false,2017-01-18,62.992999999999995,2
ES,6,ios,female,true,2017-01-14,0,2
SK,2,ios,male,true,2017-01-15,0,1
CH,6,ios,female,true,2017-01-23,83.986,3
CA,,ios,male,false,2017-01-24,20.993,5
PT,1,ios,female,false,2017-01-29,20.993,3
FR,,ios,female,false,2016-10-27,0,1
MX,2,android,female,true,2016-10-29,0,1
AR,2,ios,female,true,2016-11-12,41.993,3
MX,18,android,male,true,2016-12-24,0,1
GB,18,android,male,true,2017-01-01,30.292102157768408,8
SK,18,ios,female,true,2017-01-01,0,1
ZA,2,ios,female,true,2017-01-11,41.993,6
GB,1,ios,female,false,2017-01-23,62.986,11
AE,18,android,male,true,2017-01-23,0,2
GB,1,android,female,false,2016-10-11,17.313693428415053,1
PH,1,ios,male,false,2016-10-23,41.993,1
MX,2,android,male,true,2016-12-23,0,2
GT,2,ios,male,true,2017-01-02,0,8
GB,2,ios,female,true,2017-01-11,62.986,4
SE,2,ios,female,true,2017-01-11,0,1
PT,1,android,male,false,2017-01-12,0,1
ES,6,ios,female,true,2017-01-15,125.979,6
GB,,android,female,false,2016-12-03,30.034735557265726,1
AG,2,android,male,true,2016-12-04,42,1
CR,2,ios,female,true,2016-12-06,41.993,2
MX,18,ios,female,true,2016-12-16,41.993,1
NO,18,android,female,true,2017-01-09,0,1
CA,6,ios,female,true,2017-01-30,117.213,5
ES,1,android,female,false,2017-01-18,0,1
PH,1,ios,male,false,2017-01-24,0,1
ES,1,android,male,false,2017-01-31,99.2891757098335,2
KR,1,ios,female,false,2017-01-29,20.993,1
US,6,android,female,true,2017-01-10,42,1
AR,1,android,female,false,2017-01-08,58.02,1
CA,1,ios,male,false,2016-10-13,188.958,8
CR,1,android,female,false,2017-01-10,58.02,1
OM,18,android,female,true,2016-10-28,0,2
US,4,ios,female,true,2016-10-29,83.986,11
GB,18,android,female,true,2016-11-15,0,5
CL,2,ios,female,true,2016-11-24,41.993,5
GB,18,ios,female,true,2016-11-27,41.993,3
ES,18,ios,male,true,2017-01-14,0,3
AE,1,ios,female,false,2016-12-04,41.986,2
CH,18,android,male,true,2016-10-02,0,1
EC,2,ios,female,true,2016-10-23,0,1
CA,9,android,female,true,2016-11-17,0,1
PE,2,ios,female,true,2016-12-13,0,1
US,1,android,male,false,2016-12-21,105,7
US,6,ios,female,true,2016-12-30,209.965,7
MX,2,android,female,true,2016-12-30,16.87750735662965,8
MY,1,ios,male,false,2017-01-08,42,2
AU,6,android,male,true,2017-01-22,0,1
DE,2,android,female,true,2016-12-08,0,1
QA,2,ios,male,true,2016-10-07,41.993,2
PA,2,ios,male,true,2016-11-07,0,1
GB,18,ios,female,true,2016-11-21,41.993,1
RU,1,ios,male,false,2016-11-30,0,2
DE,1,ios,female,false,2016-12-15,125.979,3
TR,18,android,male,true,2017-01-01,0,1
DE,18,ios,female,true,2017-01-04,41.993,1
GB,18,ios,female,true,2017-01-10,41.993,2
CA,,ios,male,false,2017-01-12,140.436,7
CL,1,android,female,false,2016-10-08,58.02,1
GB,18,android,male,true,2016-10-29,0,2
IS,1,android,female,false,2017-01-03,0,1
MX,1,ios,male,false,2017-01-05,83.986,5
ZA,1,android,male,false,2017-01-08,0,1
AR,,android,female,false,2017-01-12,58.02,1
MX,6,ios,male,true,2017-01-24,83.986,3
US,1,android,female,false,2017-01-26,105,15
AU,18,android,female,true,2017-01-29,21.151967053217295,2
ES,,ios,male,false,2016-10-01,0,2
CR,1,ios,female,false,2016-12-18,41.993,1
BR,1,android,female,false,2016-12-28,41.89748444491472,1
CH,2,android,male,true,2017-01-01,60.09394839881481,3
SG,2,ios,female,true,2017-01-07,0,4
CA,3,ios,male,true,2017-01-28,41.986,6
MX,1,android,female,false,2016-10-19,0,1
MX,1,ios,male,false,2016-11-05,0,3
FR,2,android,female,true,2016-12-06,0,1
AR,2,ios,male,true,2016-12-13,41.993,1
BS,2,android,male,true,2017-01-16,0,1
CL,6,ios,female,true,2017-01-18,83.986,2
LB,1,ios,male,false,2017-01-20,0,1
AR,2,ios,female,true,2017-01-23,0,3
CH,2,ios,female,true,2016-11-07,251.958,11
FR,1,ios,male,false,2016-11-19,42,2
IE,1,ios,male,false,2016-12-09,0,1
IT,2,ios,male,true,2017-01-19,0,1
CH,,ios,female,false,2017-01-24,41.993,3
FR,1,ios,male,false,2016-10-23,104.979,5
RU,1,ios,male,false,2016-10-16,0,1
MX,2,android,male,true,2016-10-16,73.51303338145533,5
PE,2,ios,female,true,2016-10-20,0,1
JM,1,ios,male,false,2016-10-21,0,1
FR,1,ios,female,false,2016-11-02,83.986,7
CA,2,ios,female,true,2016-11-12,83.979,10
CH,2,android,male,true,2016-11-27,38.662283850367245,4
AU,2,ios,female,true,2016-12-06,0,3
MX,2,ios,female,true,2016-12-30,104.979,5
CO,1,ios,female,false,2017-01-02,62.986,2
NL,2,android,female,true,2017-01-08,33.732268167303545,1
EG,1,ios,female,false,2017-01-30,41.993,3
AU,1,android,female,false,2016-10-14,40.634432655598914,2
MX,,ios,male,false,2016-10-31,41.986,2
DO,1,ios,female,false,2016-11-11,41.993,2
US,2,ios,female,true,2016-12-25,62.986,4
ES,11,ios,female,false,2017-01-08,41.993,1
CR,,ios,female,false,2017-01-10,0,1
MX,2,android,female,true,2017-01-13,31.91058082968831,4
IN,1,android,female,false,2017-01-31,100.02,2
AU,,ios,female,false,2017-01-16,0,1
US,2,ios,male,true,2016-10-07,41.993,2
TR,1,android,female,false,2016-10-22,0,1
CH,,android,male,false,2016-11-01,0,1
MC,2,ios,male,true,2017-01-20,0,1
AU,,android,female,false,2016-10-11,0,1
DE,2,android,male,true,2016-12-21,0,1
FR,2,ios,female,true,2016-11-08,20.993,4
EE,1,ios,female,false,2016-11-21,0,1
NL,18,android,male,true,2016-12-01,33.24073600078876,1
GB,18,android,female,true,2016-12-09,30.068571273261128,2
ES,18,android,female,true,2017-01-27,33.33438931512805,1
NZ,1,ios,female,false,2017-01-03,41.993,3
PT,1,ios,female,false,2017-01-03,41.993,1
US,9,android,female,true,2017-01-25,63,9
CA,2,android,female,true,2017-01-27,0,1
US,2,ios,female,true,2016-10-08,20.993,4
CA,18,ios,male,true,2016-10-14,0,2
CO,1,android,male,false,2016-11-30,58.02,1
AU,,ios,female,false,2016-11-11,0,2
GT,2,ios,female,true,2016-11-15,0,1
DK,1,ios,male,false,2016-12-20,0,1
CA,18,android,female,true,2017-01-04,0,6
ES,,ios,female,false,2017-01-24,62.986,4
US,,android,female,false,2017-01-26,100.02,4
DE,11,ios,male,false,2017-01-28,0,1
AU,6,android,female,true,2017-01-31,41.34587605986395,3
FI,,android,female,false,2017-01-08,0,1
US,6,ios,male,true,2016-11-04,146.972,6
AR,1,ios,female,false,2016-11-25,0,1
GU,1,ios,female,false,2016-12-13,42,1
GR,,ios,female,false,2017-01-07,0,1
AU,18,android,female,true,2017-01-11,61.06033034858481,2
SK,,ios,female,false,2017-01-02,0,2
CA,3,ios,male,true,2017-01-29,0,2
AR,1,ios,male,false,2016-10-08,0,1
AU,,ios,male,false,2016-10-23,0,1
CO,1,android,female,false,2016-11-04,58.02,1
FR,1,ios,female,false,2016-11-25,20.993,3
AU,1,android,male,false,2016-11-28,0,3
AE,1,ios,female,false,2016-12-06,41.993,2
US,18,ios,female,true,2016-12-11,0,4
HN,2,android,female,true,2017-01-08,0,1
DO,18,android,male,true,2017-01-13,0,1
AU,18,android,male,true,2017-01-15,0,2
US,9,android,male,true,2017-01-23,0,1
HT,2,ios,female,true,2016-11-08,0,1
CH,2,ios,female,true,2016-12-28,42,2
US,6,ios,female,true,2016-12-14,125.986,3
CH,,android,male,false,2017-01-17,20.936874457742544,1
ES,,ios,female,false,2017-01-06,41.993,2
AT,1,ios,female,false,2017-01-20,20.993,2
CA,9,ios,female,true,2017-01-17,0,2
GT,1,android,female,false,2016-10-17,18.08373818310469,1
MX,1,android,female,false,2016-10-30,31.63291410242936,1
AT,1,android,female,false,2016-11-02,0,1
SA,1,android,female,false,2016-11-12,58.02,1
TR,,ios,male,false,2016-11-25,0,1
AU,18,android,male,true,2016-12-29,0,2
CA,3,ios,female,true,2017-01-03,83.979,9
MX,18,android,male,true,2016-10-02,0,4
AU,18,android,female,true,2016-10-23,40.634432655598914,1
PY,2,ios,female,true,2016-12-07,41.993,1
US,,android,male,false,2016-12-31,21,3
AE,12,ios,female,false,2017-01-05,0,1
MX,2,ios,male,true,2017-01-12,125.979,10
VE,13,ios,female,false,2017-01-15,20.993,1
US,6,ios,male,true,2016-11-23,0,1
GT,18,ios,male,true,2016-11-07,41.993,1
DO,2,ios,male,true,2016-12-08,0,1
CH,2,android,male,true,2016-12-21,0,1
HN,1,ios,female,false,2017-01-02,0,1
DE,1,ios,female,false,2017-01-05,20.993,6
CA,2,android,female,true,2017-01-18,38.88258289294791,4
AU,1,android,male,false,2016-10-02,121.90329796679674,4
FR,2,android,male,true,2016-11-03,16.95094838890645,2
SG,,ios,male,false,2016-11-11,0,1
CH,1,ios,male,false,2016-11-24,41.993,2
IE,1,android,female,false,2016-12-08,0,1
CA,,ios,male,false,2017-01-06,161.436,9
PA,2,android,male,true,2017-01-08,42,2
EC,4,ios,male,true,2017-01-29,0,1
IE,18,android,female,true,2017-01-31,0,1
AE,1,ios,female,false,2016-10-27,55.986,2
DE,1,ios,female,false,2016-10-29,41.993,3
CH,1,ios,female,false,2016-11-03,0,1
CH,1,ios,male,false,2016-11-23,0,2
MX,1,android,female,false,2016-12-29,0,1
BH,,ios,male,false,2017-01-02,0,1
US,4,ios,female,true,2017-01-18,125.979,18
IE,1,ios,female,false,2017-01-19,0,1
CH,,android,female,false,2016-12-08,0,1
US,2,android,male,true,2016-11-17,84,7
AU,18,android,male,true,2016-11-06,81.38767623108113,3
AE,2,ios,female,true,2016-12-07,41.993,1
US,18,ios,female,true,2016-12-16,41.993,2
